,Country Name,Country Code,Indicator Name,Indicator Code,2006,2009,2012,2015
130502,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Level 3,LO.PISA.SCI.3,27.7287634184758,28.4287192327779,28.5302126285621,27.2964114870987
130503,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Level 4,LO.PISA.SCI.4,24.5766097060496,24.5025146703705,22.774615388504895,22.3032339461643
130504,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5,11.773028311578601,11.450163122955301,10.9124873908904,9.151007470579831
130505,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6,2.84484785242531,3.08815255285491,2.64410658358246,2.03626398295066
130506,Australia,AUS,PISA: Distribution of Mathematics Scores: 10th Percentile Score,LO.PISA.MAT.P10,406.39507711481497,392.498831593706,381.78064,371.23900000000003
130507,Australia,AUS,PISA: Distribution of Mathematics Scores: 25th Percentile Score,LO.PISA.MAT.P25,459.98597912447406,451.246300046736,436.83595999999994,429.8107
130508,Australia,AUS,PISA: Distribution of Mathematics Scores: 50th Percentile Score,LO.PISA.MAT.P50,519.907748659007,514.3404623991901,504.150766311123,495.3505
130509,Australia,AUS,PISA: Distribution of Mathematics Scores: 5th Percentile Score,LO.PISA.MAT.P05,374.848107181804,356.589811497118,348.0215,338.6925
130510,Australia,AUS,PISA: Distribution of Mathematics Scores: 75th Percentile Score,LO.PISA.MAT.P75,580.721296152049,579.506153606481,570.8755,558.7731
130511,Australia,AUS,PISA: Distribution of Mathematics Scores: 90th Percentile Score,LO.PISA.MAT.P90,632.972425611466,633.87599314535,630.38636,613.299
130512,Australia,AUS,PISA: Distribution of Mathematics Scores: 95th Percentile Score,LO.PISA.MAT.P95,663.460040504752,664.929784554779,663.13288,645.1692
130513,Australia,AUS,PISA: Distribution of Reading Scores: 10th Percentile Score,LO.PISA.REA.P10,388.44527272727305,384.29823795612396,385.63838,365.1005
130514,Australia,AUS,PISA: Distribution of Reading Scores: 25th Percentile Score,LO.PISA.REA.P25,453.10969090909106,450.431866933285,448.45338,434.9198
130515,Australia,AUS,PISA: Distribution of Reading Scores: 50th Percentile Score,LO.PISA.REA.P50,512.893291356557,514.900655197261,511.803997666501,508.7095
130516,Australia,AUS,PISA: Distribution of Reading Scores: 5th Percentile Score,LO.PISA.REA.P05,349.13480727272696,342.55554261989,346.5824,323.8988
130517,Australia,AUS,PISA: Distribution of Reading Scores: 75th Percentile Score,LO.PISA.REA.P75,578.856136363636,584.376095255408,579.1221400000001,575.5482
130518,Australia,AUS,PISA: Distribution of Reading Scores: 90th Percentile Score,LO.PISA.REA.P90,628.4621509090911,637.935666242501,634.19706,630.5651
130519,Australia,AUS,PISA: Distribution of Reading Scores: 95th Percentile Score,LO.PISA.REA.P95,656.0234763636361,667.694073804763,664.15568,661.8074
130520,Australia,AUS,PISA: Distribution of Science Scores: 10th Percentile Score,LO.PISA.SCI.P10,394.52985282316,395.11376352107396,390.99217999999996,371.8371
130521,Australia,AUS,PISA: Distribution of Science Scores: 25th Percentile Score,LO.PISA.SCI.P25,459.411381746034,460.70496083550904,453.4875,438.1873
130522,Australia,AUS,PISA: Distribution of Science Scores: 50th Percentile Score,LO.PISA.SCI.P50,526.879588557918,527.270534026533,521.494746315308,514.6793
130523,Australia,AUS,PISA: Distribution of Science Scores: 5th Percentile Score,LO.PISA.SCI.P05,357.52929134486703,354.66243938828796,352.98398,336.4243
130524,Australia,AUS,PISA: Distribution of Science Scores: 75th Percentile Score,LO.PISA.SCI.P75,597.734549328947,597.22118612458,591.53302,582.9744
130525,Australia,AUS,PISA: Distribution of Science Scores: 90th Percentile Score,LO.PISA.SCI.P90,653.1607936401809,654.643789630735,649.627,639.3166
130526,Australia,AUS,PISA: Distribution of Science Scores: 95th Percentile Score,LO.PISA.SCI.P95,685.144645926104,687.5233121969411,682.18948,672.4728
130527,Australia,AUS,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0.FE,3.2832685943215094,5.00114532995149,6.34626902816221,7.20003063199558
130528,Australia,AUS,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1.FE,10.3250222515126,11.312744090794801,14.799914355298,14.676867820117
130529,Australia,AUS,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2.FE,22.1124332180212,21.3872440432273,22.3593249410103,23.7615040704245
